6514.0,5626.0,4738.0,4442.0,3850.0,4442.0,4738.0,5626.0,6514.0,7106.0,7402.0,7402.0,7402.0,7402.0,7402.0,7402.0,7402.0,6514.0,5626.0,5034.0,4146.0,4738.0,5330.0,6514.0,7402.0,8588.0,8292.0,7402.0,5626.0,2961.0,1481.0,3257.0,5330.0,6810.0,7699.0,7699.0,6514.0,5626.0,4442.0,2961.0,2073.0,2665.0,3257.0,3850.0,3850.0,2961.0,2665.0,2073.0,1777.0,2665.0,3257.0,3850.0,4146.0,4738.0,4738.0,3850.0,3257.0,3257.0,4738.0,6810.0,8884.0,10364.0,10364.0,10068.0,8884.0,7402.0,5330.0,4738.0,5626.0,6514.0,6810.0,6810.0,5626.0,4442.0,2665.0,1185.0,2073.0,3257.0,3850.0,3554.0,2665.0,889.0,2369.0,4738.0,6514.0,8588.0,10068.0,10364.0,10660.0,10364.0,9476.0,8884.0,7699.0,6514.0,5034.0,3850.0,2961.0,1777.0,1481.0,2073.0,3257.0,3257.0,3257.0,3257.0,2961.0,2665.0,1777.0,1777.0,2073.0,2961.0,3850.0,4146.0,4738.0,5330.0,5626.0,6218.0,6218.0,6218.0,6218.0,5922.0,5626.0,5626.0,5626.0,5330.0
7402.0,6218.0,5626.0,5034.0,4738.0,5330.0,5922.0,6810.0,7402.0,7699.0,7996.0,7996.0,7699.0,7996.0,7996.0,7996.0,7996.0,7402.0,6514.0,5626.0,4738.0,4738.0,5626.0,6514.0,7402.0,7699.0,7699.0,6514.0,4738.0,2073.0,1481.0,3257.0,5330.0,6810.0,7699.0,7402.0,6514.0,4738.0,3850.0,2073.0,1481.0,2665.0,3554.0,3850.0,3257.0,2961.0,2073.0,1481.0,1481.0,1777.0,2665.0,2961.0,3554.0,3850.0,3554.0,2961.0,2369.0,3257.0,4738.0,6810.0,8588.0,9476.0,9772.0,9476.0,7996.0,6218.0,4738.0,4738.0,5626.0,6810.0,7106.0,6514.0,5626.0,3850.0,2073.0,1481.0,2665.0,3850.0,3850.0,3850.0,2073.0,1777.0,3257.0,5922.0,7996.0,10364.0,11550.0,12142.0,11846.0,11550.0,10660.0,9772.0,8588.0,6810.0,5626.0,4738.0,2961.0,2073.0,2369.0,2665.0,2961.0,2961.0,2665.0,2073.0,1481.0,889.0,889.0,1481.0,2073.0,2665.0,3257.0,3850.0,3850.0,4738.0,4738.0,5626.0,5626.0,5626.0,5626.0,6218.0,6218.0,6218.0,5922.0,6218.0
7699.0,7106.0,6810.0,6514.0,6218.0,6218.0,6514.0,6810.0,7699.0,7699.0,7996.0,7996.0,7996.0,7996.0,7699.0,8292.0,7996.0,7402.0,7402.0,6218.0,6218.0,6514.0,6810.0,7106.0,7699.0,7699.0,7402.0,6514.0,4738.0,3257.0,889.0,2961.0,4738.0,6218.0,6514.0,6514.0,5626.0,4738.0,2961.0,1481.0,1185.0,2961.0,3850.0,3850.0,3257.0,2961.0,2073.0,1481.0,889.0,889.0,889.0,1481.0,2073.0,2961.0,2961.0,2073.0,1481.0,2369.0,3850.0,5922.0,7402.0,8588.0,8884.0,8292.0,7106.0,5626.0,4146.0,3850.0,4738.0,5922.0,6514.0,6218.0,5626.0,4146.0,2073.0,889.0,2665.0,3850.0,4738.0,4146.0,3850.0,2961.0,3554.0,5626.0,7699.0,9476.0,10956.0,11846.0,12438.0,11846.0,11253.0,10660.0,9476.0,8588.0,6514.0,5034.0,3850.0,3257.0,2665.0,2961.0,3257.0,3257.0,3257.0,2961.0,2073.0,1481.0,297.0,889.0,1185.0,1777.0,2073.0,2665.0,3257.0,3850.0,4738.0,5034.0,5626.0,5922.0,6218.0,6218.0,6514.0,6514.0,6218.0,6514.0
7996.0,7402.0,7106.0,6810.0,6810.0,6810.0,7402.0,7699.0,7996.0,7996.0,7699.0,7699.0,7996.0,7699.0,7699.0,7699.0,7699.0,7402.0,7106.0,6514.0,6514.0,6810.0,7402.0,7699.0,7402.0,7402.0,7106.0,6218.0,4738.0,2961.0,1481.0,2665.0,4738.0,5626.0,6514.0,6218.0,5626.0,4146.0,2961.0,1777.0,2073.0,2961.0,3554.0,3850.0,3257.0,2961.0,2073.0,1777.0,1481.0,889.0,593.0,889.0,1777.0,2073.0,2073.0,1481.0,889.0,1777.0,3850.0,5330.0,6810.0,7699.0,8292.0,7996.0,6514.0,4738.0,3850.0,3850.0,4738.0,5626.0,5922.0,5626.0,4738.0,2961.0,889.0,1777.0,3257.0,4738.0,4738.0,4442.0,3554.0,3554.0,4738.0,6810.0,8588.0,10660.0,11550.0,12142.0,12438.0,12142.0,11253.0,10068.0,8884.0,7402.0,5626.0,4738.0,3850.0,3257.0,3257.0,3850.0,3850.0,3554.0,2961.0,2073.0,1481.0,889.0,1481.0,1777.0,1777.0,1777.0,1481.0,1777.0,2665.0,3257.0,3850.0,4738.0,5330.0,5922.0,6218.0,6514.0,6514.0,6810.0,6810.0,6514.0
7699.0,7402.0,7402.0,6810.0,6810.0,6810.0,6810.0,6810.0,7106.0,6810.0,6810.0,6810.0,6514.0,6514.0,6514.0,6218.0,5922.0,5922.0,6218.0,6218.0,5922.0,6218.0,6810.0,7106.0,7402.0,7106.0,6810.0,6218.0,5034.0,3257.0,1777.0,2073.0,3850.0,5034.0,5922.0,5626.0,4738.0,4146.0,3257.0,2961.0,3257.0,3850.0,4146.0,3850.0,3554.0,3257.0,2665.0,2665.0,2073.0,1777.0,1481.0,1481.0,1481.0,1777.0,1481.0,889.0,889.0,2073.0,3257.0,4738.0,5922.0,6810.0,7402.0,7106.0,6514.0,5626.0,3850.0,3257.0,3850.0,4738.0,5330.0,4738.0,4146.0,2665.0,889.0,2073.0,3850.0,4738.0,4738.0,4738.0,4442.0,3850.0,4738.0,6218.0,7996.0,9476.0,10956.0,11550.0,11550.0,11550.0,11253.0,10364.0,9476.0,7699.0,6218.0,4738.0,4146.0,3257.0,3554.0,4146.0,3850.0,3850.0,3850.0,2665.0,1777.0,889.0,889.0,1481.0,1777.0,1777.0,1481.0,1481.0,2073.0,2665.0,3850.0,4738.0,4738.0,5626.0,6218.0,6514.0,6810.0,6810.0,6514.0,6514.0
7699.0,7402.0,6810.0,6810.0,6810.0,6810.0,6810.0,6810.0,6514.0,6218.0,6218.0,6218.0,6218.0,5626.0,5626.0,5330.0,5626.0,5626.0,5330.0,5330.0,5330.0,5626.0,5922.0,6514.0,6514.0,6514.0,5922.0,5330.0,3850.0,2665.0,1777.0,2665.0,3850.0,5330.0,5626.0,5626.0,5034.0,4146.0,3850.0,3850.0,4146.0,4738.0,4738.0,4146.0,3257.0,2961.0,2961.0,2665.0,2073.0,2073.0,2073.0,2073.0,2073.0,2073.0,1777.0,1777.0,1777.0,2369.0,3554.0,4738.0,5626.0,6514.0,6810.0,6514.0,5626.0,4738.0,4146.0,3850.0,4738.0,4738.0,4738.0,4442.0,3257.0,1777.0,1481.0,2961.0,4738.0,4738.0,4738.0,4738.0,4442.0,4146.0,4738.0,6514.0,8588.0,10068.0,11253.0,11550.0,11550.0,11253.0,10660.0,9476.0,7996.0,5626.0,3850.0,2961.0,2369.0,2961.0,3850.0,4146.0,4146.0,3850.0,2665.0,1777.0,1185.0,1481.0,2073.0,2073.0,2073.0,2073.0,1481.0,889.0,1481.0,2665.0,3554.0,4442.0,4738.0,5626.0,6218.0,6514.0,6514.0,6218.0,5922.0,5626.0
7402.0,6514.0,6514.0,6514.0,6218.0,6218.0,6218.0,5330.0,4738.0,4738.0,4738.0,4442.0,3850.0,3850.0,3257.0,3554.0,3850.0,3850.0,3850.0,3850.0,3850.0,3850.0,4738.0,4738.0,5034.0,4738.0,4738.0,3850.0,2961.0,1777.0,2665.0,3850.0,4738.0,6218.0,6514.0,6514.0,6514.0,5922.0,5330.0,5330.0,5626.0,5626.0,5330.0,4442.0,3850.0,3257.0,2961.0,2961.0,3257.0,3257.0,3257.0,3257.0,2961.0,2665.0,2665.0,2961.0,3257.0,3850.0,4146.0,4738.0,5330.0,5626.0,5626.0,5330.0,4738.0,4738.0,4146.0,4146.0,4738.0,5330.0,5034.0,4738.0,3554.0,2073.0,2073.0,3257.0,4442.0,4738.0,4738.0,4738.0,4146.0,3554.0,4738.0,5922.0,7699.0,9476.0,10660.0,10956.0,11253.0,10956.0,10364.0,9476.0,8588.0,6514.0,4146.0,2073.0,1481.0,2073.0,2961.0,3257.0,3850.0,3850.0,2961.0,2073.0,1481.0,889.0,1777.0,2073.0,2665.0,2073.0,1777.0,889.0,889.0,1777.0,2961.0,3257.0,4146.0,4738.0,5330.0,5626.0,5626.0,5330.0,4738.0,4738.0
6810.0,6514.0,6218.0,6218.0,6218.0,5626.0,5330.0,4738.0,3850.0,3850.0,3850.0,3850.0,3257.0,2961.0,2665.0,2665.0,3257.0,3554.0,3850.0,3554.0,3257.0,3850.0,4146.0,4146.0,4146.0,3850.0,3257.0,2665.0,2665.0,2961.0,3850.0,4738.0,6218.0,7106.0,7402.0,7402.0,6810.0,6810.0,6218.0,6218.0,6218.0,6218.0,5626.0,4442.0,3554.0,3257.0,3257.0,3257.0,3257.0,3850.0,3850.0,3850.0,3850.0,3850.0,3850.0,3850.0,4738.0,4738.0,4738.0,4738.0,5034.0,5330.0,4738.0,4738.0,4146.0,3554.0,3850.0,4738.0,6218.0,6218.0,6218.0,5330.0,4738.0,2961.0,3257.0,4146.0,4738.0,4738.0,4738.0,3850.0,3257.0,3850.0,4738.0,6218.0,8292.0,10364.0,11253.0,11550.0,11550.0,11550.0,10956.0,9772.0,7996.0,5626.0,4146.0,2073.0,1185.0,2665.0,3257.0,3554.0,3257.0,2665.0,1777.0,593.0,1185.0,2073.0,2961.0,3257.0,3257.0,2665.0,2073.0,1185.0,889.0,1777.0,2665.0,3257.0,3850.0,4442.0,4738.0,4738.0,4738.0,4738.0,4738.0,4442.0
6514.0,6514.0,6218.0,6218.0,6218.0,5626.0,4738.0,4146.0,3257.0,2961.0,2665.0,2665.0,2073.0,1777.0,1481.0,2073.0,3257.0,4146.0,4738.0,4738.0,5034.0,5330.0,5922.0,5922.0,5626.0,5922.0,5330.0,4738.0,5330.0,5922.0,6514.0,6810.0,7699.0,7996.0,8292.0,8588.0,8292.0,7699.0,7699.0,7402.0,7106.0,6514.0,5626.0,4738.0,3850.0,3554.0,3554.0,3850.0,4442.0,4738.0,5034.0,4738.0,4738.0,4738.0,5034.0,5034.0,4738.0,5034.0,5034.0,4738.0,5034.0,4738.0,4146.0,2961.0,2073.0,2961.0,3850.0,5626.0,6810.0,7699.0,7402.0,6514.0,4738.0,3850.0,3850.0,4146.0,4738.0,4738.0,4738.0,3554.0,2665.0,2961.0,4738.0,6514.0,8588.0,10364.0,11550.0,12734.0,13622.0,13326.0,12734.0,11550.0,10068.0,7996.0,6218.0,4442.0,2665.0,2073.0,2073.0,2665.0,2961.0,2665.0,1481.0,1185.0,1185.0,2369.0,2961.0,3554.0,3850.0,3257.0,2961.0,2073.0,1481.0,1481.0,2073.0,2961.0,3850.0,4146.0,4738.0,4738.0,4738.0,4738.0,4442.0,4146.0
6218.0,6218.0,5922.0,5626.0,5922.0,4738.0,4738.0,3257.0,2665.0,2073.0,1777.0,2073.0,1777.0,1185.0,1777.0,2961.0,4738.0,5626.0,6218.0,6514.0,6514.0,6810.0,7106.0,7402.0,7699.0,7402.0,7402.0,7699.0,7996.0,7996.0,8588.0,8588.0,9476.0,9476.0,9476.0,9476.0,8884.0,8588.0,7996.0,7699.0,7402.0,6514.0,5922.0,4738.0,3850.0,3850.0,3850.0,4738.0,4738.0,5330.0,5626.0,6218.0,6218.0,5626.0,5922.0,5626.0,5626.0,5626.0,5626.0,5330.0,5034.0,4738.0,3257.0,1777.0,1481.0,3257.0,5034.0,7106.0,8292.0,8884.0,7996.0,7106.0,5330.0,4146.0,3850.0,4146.0,4442.0,3850.0,3257.0,1777.0,1777.0,4442.0,6514.0,9476.0,11550.0,13326.0,14511.0,15992.0,16288.0,15992.0,15992.0,14214.0,12734.0,10068.0,7996.0,5626.0,3850.0,2961.0,2073.0,2961.0,2073.0,1481.0,1185.0,1777.0,2961.0,3850.0,4738.0,4738.0,4738.0,4442.0,3554.0,2665.0,2073.0,2369.0,2961.0,3850.0,4738.0,4738.0,5330.0,5626.0,5922.0,5626.0,5626.0,4738.0
5330.0,4738.0,4738.0,4738.0,4146.0,4146.0,3257.0,2073.0,1481.0,1481.0,889.0,889.0,889.0,889.0,2073.0,3850.0,4738.0,6514.0,7699.0,9180.0,10364.0,11253.0,12142.0,13326.0,13622.0,14214.0,14214.0,14214.0,13622.0,12734.0,12438.0,11846.0,10660.0,10660.0,10364.0,9476.0,8588.0,7699.0,6810.0,6514.0,6218.0,5922.0,5330.0,4442.0,3850.0,3850.0,4146.0,4738.0,5626.0,6218.0,6514.0,6514.0,6514.0,6218.0,5626.0,5626.0,5330.0,4738.0,4738.0,4146.0,4442.0,3850.0,3554.0,2665.0,2961.0,4738.0,6218.0,7996.0,8884.0,9476.0,7996.0,6810.0,5034.0,3850.0,3850.0,3850.0,4146.0,3554.0,2369.0,889.0,2961.0,5626.0,8292.0,11550.0,14214.0,16288.0,17768.0,18656.0,18953.0,18953.0,18064.0,17176.0,15696.0,13326.0,10956.0,8292.0,5922.0,4146.0,2961.0,1777.0,1777.0,1481.0,1481.0,2073.0,3257.0,3850.0,4738.0,5034.0,4738.0,4738.0,4146.0,3257.0,2961.0,3257.0,3850.0,4738.0,5922.0,6218.0,6514.0,6514.0,6810.0,7106.0,6514.0,5922.0
3850.0,3554.0,3554.0,3554.0,3257.0,2961.0,2073.0,1481.0,889.0,889.0,889.0,1185.0,1185.0,1185.0,3257.0,4442.0,5626.0,7402.0,8884.0,10364.0,12142.0,13030.0,14214.0,14807.0,15103.0,15696.0,16288.0,16288.0,15992.0,15103.0,14214.0,13622.0,13326.0,11550.0,10068.0,8588.0,7699.0,6810.0,6218.0,5626.0,5626.0,4738.0,4146.0,3850.0,3257.0,3850.0,4738.0,5626.0,6514.0,6810.0,6810.0,7106.0,6218.0,5922.0,5626.0,5034.0,4738.0,4146.0,3850.0,3257.0,3850.0,4146.0,4442.0,4738.0,4738.0,6218.0,7699.0,8884.0,9476.0,8588.0,7402.0,5330.0,3850.0,2961.0,2665.0,2961.0,2961.0,2073.0,889.0,3257.0,6218.0,9476.0,12734.0,15696.0,18064.0,20434.0,22210.0,22507.0,22210.0,21914.0,21026.0,19546.0,18064.0,15399.0,12438.0,9476.0,7106.0,4738.0,3257.0,2073.0,1777.0,1777.0,2369.0,3554.0,4738.0,5330.0,5626.0,5922.0,5922.0,5330.0,4738.0,3850.0,3850.0,4146.0,4738.0,5922.0,6810.0,7699.0,7699.0,7699.0,7996.0,7699.0,7699.0,6810.0
